Date,Open,High,Low,Close,Volume,Adj Close
2008-06-18,9.99,9.99,9.99,9.99,000,7.801224
2008-06-17,9.94,9.94,9.94,9.94,000,7.762178
2008-06-16,9.92,9.92,9.92,9.92,000,7.746561
2008-06-13,9.92,9.92,9.92,9.92,000,7.746561
2008-06-12,9.94,9.94,9.94,9.94,000,7.762178
2008-06-11,10.00,10.00,10.00,10.00,000,7.809033
2008-06-10,9.98,9.98,9.98,9.98,000,7.793414
2008-06-09,10.05,10.05,10.05,10.05,000,7.848078
2008-06-06,10.10,10.10,10.10,10.10,000,7.887123
2008-06-05,10.06,10.06,10.06,10.06,000,7.855887
2008-06-04,10.09,10.09,10.09,10.09,000,7.879314
2008-06-03,10.13,10.13,10.13,10.13,000,7.91055
2008-06-02,10.10,10.10,10.10,10.10,000,7.887123
2008-05-30,10.07,10.07,10.07,10.07,000,7.863696
2008-05-29,10.05,10.05,10.05,10.05,000,7.816842
2008-05-28,10.08,10.08,10.08,10.08,000,7.840176
2008-05-27,10.13,10.13,10.13,10.13,000,7.879065
2008-05-23,10.17,10.17,10.17,10.17,000,7.910177
2008-05-22,10.14,10.14,10.14,10.14,000,7.886844
2008-05-21,10.19,10.19,10.19,10.19,000,7.925733
2008-05-20,10.21,10.21,10.21,10.21,000,7.941289
2008-05-19,10.19,10.19,10.19,10.19,000,7.925733
2008-05-16,10.18,10.18,10.18,10.18,000,7.917955
2008-05-15,10.18,10.18,10.18,10.18,000,7.917955
2008-05-14,10.13,10.13,10.13,10.13,000,7.879065
2008-05-13,10.13,10.13,10.13,10.13,000,7.879065
2008-05-12,10.19,10.19,10.19,10.19,000,7.925733
2008-05-09,10.21,10.21,10.21,10.21,000,7.941289
2008-05-08,10.20,10.20,10.20,10.20,000,7.933511
2008-05-07,10.17,10.17,10.17,10.17,000,7.910177
2008-05-06,10.15,10.15,10.15,10.15,000,7.894621
2008-05-05,10.17,10.17,10.17,10.17,000,7.910177
2008-05-02,10.17,10.17,10.17,10.17,000,7.910177
2008-05-01,10.20,10.20,10.20,10.20,000,7.933511
2008-04-30,10.18,10.18,10.18,10.18,000,7.917955
2008-04-29,10.15,10.15,10.15,10.15,000,7.864287
2008-04-28,10.14,10.14,10.14,10.14,000,7.856539
2008-04-25,10.12,10.12,10.12,10.12,000,7.841043
2008-04-24,10.13,10.13,10.13,10.13,000,7.848791
2008-04-23,10.17,10.17,10.17,10.17,000,7.879783
2008-04-22,10.18,10.18,10.18,10.18,000,7.887532
2008-04-21,10.18,10.18,10.18,10.18,000,7.887532
2008-04-18,10.15,10.15,10.15,10.15,000,7.864287
2008-04-17,10.13,10.13,10.13,10.13,000,7.848791
2008-04-16,10.15,10.15,10.15,10.15,000,7.864287
2008-04-15,10.21,10.21,10.21,10.21,000,7.910776
2008-04-14,10.25,10.25,10.25,10.25,000,7.941768
2008-04-11,10.27,10.27,10.27,10.27,000,7.957264
2008-04-10,10.24,10.24,10.24,10.24,000,7.93402
2008-04-09,10.27,10.27,10.27,10.27,000,7.957264
2008-04-08,10.23,10.23,10.23,10.23,000,7.926271
2008-04-07,10.23,10.23,10.23,10.23,000,7.926271
2008-04-04,10.25,10.25,10.25,10.25,000,7.941768
2008-04-03,10.19,10.19,10.19,10.19,000,7.895279
2008-04-02,10.19,10.19,10.19,10.19,000,7.895279
2008-04-01,10.21,10.21,10.21,10.21,000,7.910776
2008-03-31,10.26,10.26,10.26,10.26,000,7.949516
2008-03-28,10.24,10.24,10.24,10.24,000,7.902253
2008-03-27,10.21,10.21,10.21,10.21,000,7.879102
2008-03-26,10.24,10.24,10.24,10.24,000,7.902253
2008-03-25,10.23,10.23,10.23,10.23,000,7.894535
2008-03-24,10.19,10.19,10.19,10.19,000,7.863667
2008-03-20,10.29,10.29,10.29,10.29,000,7.940838
2008-03-19,10.27,10.27,10.27,10.27,000,7.925404
2008-03-18,10.23,10.23,10.23,10.23,000,7.894535
2008-03-17,10.28,10.28,10.28,10.28,000,7.933121
2008-03-14,10.21,10.21,10.21,10.21,000,7.879102
2008-03-13,10.17,10.17,10.17,10.17,000,7.848234
2008-03-12,10.22,10.22,10.22,10.22,000,7.886819
2008-03-11,10.12,10.12,10.12,10.12,000,7.809648
2008-03-10,10.18,10.18,10.18,10.18,000,7.855951
2008-03-07,10.15,10.15,10.15,10.15,000,7.832799
2008-03-06,10.12,10.12,10.12,10.12,000,7.809648
2008-03-05,10.14,10.14,10.14,10.14,000,7.825083
2008-03-04,10.19,10.19,10.19,10.19,000,7.863667
2008-03-03,10.25,10.25,10.25,10.25,000,7.90997
2008-02-29,10.27,10.27,10.27,10.27,000,7.925404
2008-02-28,10.20,10.20,10.20,10.20,000,7.840516
2008-02-27,10.14,10.14,10.14,10.14,000,7.794396
2008-02-26,10.11,10.11,10.11,10.11,000,7.771335
2008-02-25,10.10,10.10,10.10,10.10,000,7.763649
2008-02-22,10.15,10.15,10.15,10.15,000,7.802082
2008-02-21,10.17,10.17,10.17,10.17,000,7.817456
2008-02-20,10.10,10.10,10.10,10.10,000,7.763649
2008-02-19,10.12,10.12,10.12,10.12,000,7.779022
2008-02-15,10.19,10.19,10.19,10.19,000,7.832829
2008-02-14,10.17,10.17,10.17,10.17,000,7.817456
2008-02-13,10.23,10.23,10.23,10.23,000,7.863576
2008-02-12,10.25,10.25,10.25,10.25,000,7.87895
2008-02-11,10.28,10.28,10.28,10.28,000,7.90201
2008-02-08,10.27,10.27,10.27,10.27,000,7.894324
2008-02-07,10.25,10.25,10.25,10.25,000,7.87895
2008-02-06,10.30,10.30,10.30,10.30,000,7.917384
2008-02-05,10.32,10.32,10.32,10.32,000,7.932757
2008-02-04,10.29,10.29,10.29,10.29,000,7.909697
2008-02-01,10.31,10.31,10.31,10.31,000,7.925071
2008-01-31,10.30,10.30,10.30,10.30,000,7.917384
2008-01-30,10.28,10.28,10.28,10.28,000,7.869726
2008-01-29,10.29,10.29,10.29,10.29,000,7.877381
2008-01-28,10.32,10.32,10.32,10.32,000,7.900347
2008-01-25,10.31,10.31,10.31,10.31,000,7.892693
2008-01-24,10.28,10.28,10.28,10.28,000,7.869726
2008-01-23,10.33,10.33,10.33,10.33,000,7.908003
2008-01-22,10.37,10.37,10.37,10.37,000,7.938624
2008-01-18,10.31,10.31,10.31,10.31,000,7.892693
2008-01-17,10.32,10.32,10.32,10.32,000,7.900347
2008-01-16,10.29,10.29,10.29,10.29,000,7.877381
2008-01-15,10.30,10.30,10.30,10.30,000,7.885037
2008-01-14,10.27,10.27,10.27,10.27,000,7.862071
2008-01-11,10.27,10.27,10.27,10.27,000,7.862071
2008-01-10,10.22,10.22,10.22,10.22,000,7.823794
2008-01-09,10.26,10.26,10.26,10.26,000,7.854416
2008-01-08,10.25,10.25,10.25,10.25,000,7.84676
2008-01-07,10.25,10.25,10.25,10.25,000,7.84676
2008-01-04,10.25,10.25,10.25,10.25,000,7.84676
2008-01-03,10.22,10.22,10.22,10.22,000,7.823794
2008-01-02,10.22,10.22,10.22,10.22,000,7.823794
2007-12-31,10.16,10.16,10.16,10.16,000,7.777861
2007-12-28,10.13,10.13,10.13,10.13,000,7.722743
2007-12-27,10.08,10.08,10.08,10.08,000,7.684625
2007-12-26,10.04,10.04,10.04,10.04,000,7.654131
2007-12-24,10.07,10.07,10.07,10.07,000,7.677001
2007-12-21,10.10,10.10,10.10,10.10,000,7.699873
2007-12-20,10.16,10.16,10.16,10.16,000,7.745614
2007-12-19,10.14,10.14,10.14,10.14,000,7.730367
2007-12-18,10.11,10.11,10.11,10.11,000,7.707496
2007-12-17,10.07,10.07,10.07,10.07,000,7.677001
2007-12-14,10.05,10.05,10.05,10.05,000,7.661754
2007-12-13,10.09,10.09,10.09,10.09,000,7.692249
2007-12-12,10.12,10.12,10.12,10.12,000,7.71512
2007-12-11,10.15,10.15,10.15,10.15,000,7.73799
2007-12-10,10.07,10.07,10.07,10.07,000,7.677001
2007-12-07,10.09,10.09,10.09,10.09,000,7.692249
2007-12-06,10.15,10.15,10.15,10.15,000,7.73799
2007-12-05,10.19,10.19,10.19,10.19,000,7.768485
2007-12-04,10.20,10.20,10.20,10.20,000,7.776109
2007-12-03,10.21,10.21,10.21,10.21,000,7.783733
2007-11-30,10.17,10.17,10.17,10.17,000,7.753238
2007-11-29,10.17,10.17,10.17,10.17,000,7.721218
2007-11-28,10.14,10.14,10.14,10.14,000,7.698442
2007-11-27,10.17,10.17,10.17,10.17,000,7.721218
2007-11-26,10.21,10.21,10.21,10.21,000,7.751587
2007-11-23,10.14,10.14,10.14,10.14,000,7.698442
2007-11-21,10.13,10.13,10.13,10.13,000,7.69085
2007-11-20,10.11,10.11,10.11,10.11,000,7.675665
2007-11-19,10.12,10.12,10.12,10.12,000,7.683257
2007-11-16,10.10,10.10,10.10,10.10,000,7.668074
2007-11-15,10.11,10.11,10.11,10.11,000,7.675665
2007-11-14,10.06,10.06,10.06,10.06,000,7.637705
2007-11-13,10.06,10.06,10.06,10.06,000,7.637705
2007-11-12,10.08,10.08,10.08,10.08,000,7.652889
2007-11-09,10.09,10.09,10.09,10.09,000,7.660481
2007-11-08,10.07,10.07,10.07,10.07,000,7.645297
2007-11-07,10.05,10.05,10.05,10.05,000,7.630113
2007-11-06,10.05,10.05,10.05,10.05,000,7.630113
2007-11-05,10.07,10.07,10.07,10.07,000,7.645297
2007-11-02,10.10,10.10,10.10,10.10,000,7.668074
2007-11-01,10.07,10.07,10.07,10.07,000,7.645297
2007-10-31,10.03,10.03,10.03,10.03,000,7.614928
2007-10-30,10.07,10.07,10.07,10.07,000,7.612651
2007-10-29,10.07,10.07,10.07,10.07,000,7.612651
2007-10-26,10.07,10.07,10.07,10.07,000,7.612651
2007-10-25,10.09,10.09,10.09,10.09,000,7.627771
2007-10-24,10.10,10.10,10.10,10.10,000,7.63533
2007-10-23,10.07,10.07,10.07,10.07,000,7.612651
2007-10-22,10.07,10.07,10.07,10.07,000,7.612651
2007-10-19,10.07,10.07,10.07,10.07,000,7.612651
2007-10-18,10.03,10.03,10.03,10.03,000,7.582412
2007-10-17,10.01,10.01,10.01,10.01,000,7.567293
2007-10-16,9.96,9.96,9.96,9.96,000,7.529494
2007-10-15,9.95,9.95,9.95,9.95,000,7.521934
2007-10-12,9.95,9.95,9.95,9.95,000,7.521934
2007-10-11,9.96,9.96,9.96,9.96,000,7.529494
2007-10-10,9.96,9.96,9.96,9.96,000,7.529494
2007-10-09,9.96,9.96,9.96,9.96,000,7.529494
2007-10-08,9.96,9.96,9.96,9.96,000,7.529494
2007-10-05,9.96,9.96,9.96,9.96,000,7.529494
2007-10-04,10.01,10.01,10.01,10.01,000,7.567293
2007-10-03,10.00,10.00,10.00,10.00,000,7.559733
2007-10-02,10.00,10.00,10.00,10.00,000,7.559733
2007-10-01,9.99,9.99,9.99,9.99,000,7.552173
2007-09-28,9.98,9.98,9.98,9.98,000,7.544613
2007-09-27,9.99,9.99,9.99,9.99,000,7.520422
2007-09-26,9.96,9.96,9.96,9.96,000,7.497838
2007-09-25,9.96,9.96,9.96,9.96,000,7.497838
2007-09-24,9.96,9.96,9.96,9.96,000,7.497838
2007-09-21,9.96,9.96,9.96,9.96,000,7.497838
2007-09-20,9.94,9.94,9.94,9.94,000,7.482782
2007-09-19,10.00,10.00,10.00,10.00,000,7.52795
2007-09-18,10.01,10.01,10.01,10.01,000,7.535478
2007-09-17,9.99,9.99,9.99,9.99,000,7.520422
2007-09-14,9.99,9.99,9.99,9.99,000,7.520422
2007-09-13,9.99,9.99,9.99,9.99,000,7.520422
2007-09-12,10.02,10.02,10.02,10.02,000,7.543006
2007-09-11,10.03,10.03,10.03,10.03,000,7.550533
2007-09-10,10.06,10.06,10.06,10.06,000,7.573118
2007-09-07,10.04,10.04,10.04,10.04,000,7.558062
2007-09-06,9.97,9.97,9.97,9.97,000,7.505366
2007-09-05,9.98,9.98,9.98,9.98,000,7.512894
2007-09-04,9.94,9.94,9.94,9.94,000,7.482782
2007-08-31,9.95,9.95,9.95,9.95,000,7.49031
2007-08-30,9.96,9.96,9.96,9.96,000,7.466221
2007-08-29,9.95,9.95,9.95,9.95,000,7.458724
2007-08-28,9.96,9.96,9.96,9.96,000,7.466221
2007-08-27,9.94,9.94,9.94,9.94,000,7.451228
2007-08-24,9.92,9.92,9.92,9.92,000,7.436236
2007-08-23,9.92,9.92,9.92,9.92,000,7.436236
2007-08-22,9.91,9.91,9.91,9.91,000,7.42874
2007-08-21,9.93,9.93,9.93,9.93,000,7.443732
2007-08-20,9.91,9.91,9.91,9.91,000,7.42874
2007-08-17,9.89,9.89,9.89,9.89,000,7.413748
2007-08-16,9.91,9.91,9.91,9.91,000,7.42874
2007-08-15,9.87,9.87,9.87,9.87,000,7.398755
2007-08-14,9.87,9.87,9.87,9.87,000,7.398755
2007-08-13,9.86,9.86,9.86,9.86,000,7.391258
2007-08-10,9.86,9.86,9.86,9.86,000,7.391258
2007-08-09,9.86,9.86,9.86,9.86,000,7.391258
2007-08-08,9.84,9.84,9.84,9.84,000,7.376266
2007-08-07,9.88,9.88,9.88,9.88,000,7.406251
2007-08-06,9.88,9.88,9.88,9.88,000,7.406251
2007-08-03,9.90,9.90,9.90,9.90,000,7.421243
2007-08-02,9.87,9.87,9.87,9.87,000,7.398755
2007-08-01,9.87,9.87,9.87,9.87,000,7.398755
2007-07-31,9.86,9.86,9.86,9.86,000,7.391258
2007-07-30,9.85,9.85,9.85,9.85,000,7.352279
2007-07-27,9.86,9.86,9.86,9.86,000,7.359742
2007-07-26,9.87,9.87,9.87,9.87,000,7.367207
2007-07-25,9.84,9.84,9.84,9.84,000,7.344814
2007-07-24,9.83,9.83,9.83,9.83,000,7.33735
2007-07-23,9.83,9.83,9.83,9.83,000,7.33735
2007-07-20,9.83,9.83,9.83,9.83,000,7.33735
2007-07-19,9.81,9.81,9.81,9.81,000,7.322422
2007-07-18,9.82,9.82,9.82,9.82,000,7.329885
2007-07-17,9.79,9.79,9.79,9.79,000,7.307493
2007-07-16,9.81,9.81,9.81,9.81,000,7.322422
2007-07-13,9.79,9.79,9.79,9.79,000,7.307493
2007-07-12,9.78,9.78,9.78,9.78,000,7.300028
2007-07-11,9.80,9.80,9.80,9.80,000,7.314957
2007-07-10,9.82,9.82,9.82,9.82,000,7.329885
2007-07-09,9.77,9.77,9.77,9.77,000,7.292565
2007-07-06,9.75,9.75,9.75,9.75,000,7.277636
2007-07-05,9.77,9.77,9.77,9.77,000,7.292565
2007-07-03,9.82,9.82,9.82,9.82,000,7.329885
2007-07-02,9.84,9.84,9.84,9.84,000,7.344814
2007-06-29,9.82,9.82,9.82,9.82,000,7.329885
2007-06-28,9.79,9.79,9.79,9.79,000,7.276143
2007-06-27,9.81,9.81,9.81,9.81,000,7.291008
2007-06-26,9.80,9.80,9.80,9.80,000,7.283575
2007-06-25,9.81,9.81,9.81,9.81,000,7.291008
2007-06-22,9.79,9.79,9.79,9.79,000,7.276143
2007-06-21,9.77,9.77,9.77,9.77,000,7.261279
2007-06-20,9.79,9.79,9.79,9.79,000,7.276143
2007-06-19,9.82,9.82,9.82,9.82,000,7.298439
2007-06-18,9.79,9.79,9.79,9.79,000,7.276143
2007-06-15,9.78,9.78,9.78,9.78,000,7.26871
2007-06-14,9.75,9.75,9.75,9.75,000,7.246414
2007-06-13,9.76,9.76,9.76,9.76,000,7.253846
2007-06-12,9.73,9.73,9.73,9.73,000,7.231549
2007-06-11,9.79,9.79,9.79,9.79,000,7.276143
2007-06-08,9.79,9.79,9.79,9.79,000,7.276143
2007-06-07,9.80,9.80,9.80,9.80,000,7.283575
2007-06-06,9.86,9.86,9.86,9.86,000,7.328168
2007-06-05,9.86,9.86,9.86,9.86,000,7.328168
2007-06-04,9.88,9.88,9.88,9.88,000,7.343033
2007-06-01,9.87,9.87,9.87,9.87,000,7.3356
2007-05-31,9.90,9.90,9.90,9.90,000,7.357897
2007-05-30,9.91,9.91,9.91,9.91,000,7.334114
2007-05-29,9.90,9.90,9.90,9.90,000,7.326713
2007-05-25,9.92,9.92,9.92,9.92,000,7.341515
2007-05-24,9.92,9.92,9.92,9.92,000,7.341515
2007-05-23,9.92,9.92,9.92,9.92,000,7.341515
2007-05-22,9.93,9.93,9.93,9.93,000,7.348916
2007-05-21,9.95,9.95,9.95,9.95,000,7.363717
2007-05-18,9.94,9.94,9.94,9.94,000,7.356316
2007-05-17,9.96,9.96,9.96,9.96,000,7.371118
2007-05-16,9.98,9.98,9.98,9.98,000,7.385919
2007-05-15,9.98,9.98,9.98,9.98,000,7.385919
2007-05-14,9.99,9.99,9.99,9.99,000,7.39332
2007-05-11,10.00,10.00,10.00,10.00,000,7.400721
2007-05-10,10.01,10.01,10.01,10.01,000,7.408122
2007-05-09,10.00,10.00,10.00,10.00,000,7.400721
2007-05-08,10.02,10.02,10.02,10.02,000,7.415522
2007-05-07,10.02,10.02,10.02,10.02,000,7.415522
2007-05-04,10.01,10.01,10.01,10.01,000,7.408122
2007-05-03,10.00,10.00,10.00,10.00,000,7.400721
2007-05-02,10.01,10.01,10.01,10.01,000,7.408122
2007-05-01,10.01,10.01,10.01,10.01,000,7.408122
2007-04-30,10.02,10.02,10.02,10.02,000,7.415522
2007-04-27,9.99,9.99,9.99,9.99,000,7.362977
2007-04-26,9.99,9.99,9.99,9.99,000,7.362977
2007-04-25,10.01,10.01,10.01,10.01,000,7.377718
2007-04-24,10.03,10.03,10.03,10.03,000,7.392458
2007-04-23,10.01,10.01,10.01,10.01,000,7.377718
2007-04-20,10.00,10.00,10.00,10.00,000,7.370347
2007-04-19,10.01,10.01,10.01,10.01,000,7.377718
2007-04-18,10.01,10.01,10.01,10.01,000,7.377718
2007-04-17,10.00,10.00,10.00,10.00,000,7.370347
2007-04-16,9.97,9.97,9.97,9.97,000,7.348237
2007-04-13,9.96,9.96,9.96,9.96,000,7.340866
2007-04-12,9.97,9.97,9.97,9.97,000,7.348237
2007-04-11,9.97,9.97,9.97,9.97,000,7.348237
2007-04-10,9.98,9.98,9.98,9.98,000,7.355606
2007-04-09,9.97,9.97,9.97,9.97,000,7.348237
2007-04-05,10.00,10.00,10.00,10.00,000,7.370347
2007-04-04,10.01,10.01,10.01,10.01,000,7.377718
2007-04-03,10.00,10.00,10.00,10.00,000,7.370347
2007-04-02,10.01,10.01,10.01,10.01,000,7.377718
2007-03-30,10.01,10.01,10.01,10.01,000,7.377718
2007-03-29,10.01,10.01,10.01,10.01,000,7.346763
2007-03-28,10.02,10.02,10.02,10.02,000,7.354102
2007-03-27,10.03,10.03,10.03,10.03,000,7.361441
2007-03-26,10.04,10.04,10.04,10.04,000,7.368781
2007-03-23,10.03,10.03,10.03,10.03,000,7.361441
2007-03-22,10.04,10.04,10.04,10.04,000,7.368781
2007-03-21,10.07,10.07,10.07,10.07,000,7.390799
2007-03-20,10.05,10.05,10.05,10.05,000,7.376121
2007-03-19,10.04,10.04,10.04,10.04,000,7.368781
2007-03-16,10.05,10.05,10.05,10.05,000,7.376121
2007-03-15,10.06,10.06,10.06,10.06,000,7.38346
2007-03-14,10.06,10.06,10.06,10.06,000,7.38346
2007-03-13,10.07,10.07,10.07,10.07,000,7.390799
2007-03-12,10.05,10.05,10.05,10.05,000,7.376121
2007-03-09,10.03,10.03,10.03,10.03,000,7.361441
2007-03-08,10.07,10.07,10.07,10.07,000,7.390799
2007-03-07,10.07,10.07,10.07,10.07,000,7.390799
2007-03-06,10.06,10.06,10.06,10.06,000,7.38346
2007-03-05,10.06,10.06,10.06,10.06,000,7.38346
2007-03-02,10.06,10.06,10.06,10.06,000,7.38346
2007-03-01,10.05,10.05,10.05,10.05,000,7.376121
2007-02-28,10.05,10.05,10.05,10.05,000,7.376121
2007-02-27,10.07,10.07,10.07,10.07,000,7.361441
2007-02-26,10.03,10.03,10.03,10.03,000,7.3322
2007-02-23,10.01,10.01,10.01,10.01,000,7.31758
2007-02-22,9.99,9.99,9.99,9.99,000,7.302959
2007-02-21,10.00,10.00,10.00,10.00,000,7.310269
2007-02-20,10.01,10.01,10.01,10.01,000,7.31758
2007-02-16,10.00,10.00,10.00,10.00,000,7.310269
2007-02-15,10.00,10.00,10.00,10.00,000,7.310269
2007-02-14,9.99,9.99,9.99,9.99,000,7.302959
2007-02-13,9.95,9.95,9.95,9.95,000,7.273718
2007-02-12,9.95,9.95,9.95,9.95,000,7.273718
2007-02-09,9.96,9.96,9.96,9.96,000,7.281028
2007-02-08,9.99,9.99,9.99,9.99,000,7.302959
2007-02-07,9.98,9.98,9.98,9.98,000,7.295649
2007-02-06,9.98,9.98,9.98,9.98,000,7.295649
2007-02-05,9.96,9.96,9.96,9.96,000,7.281028
2007-02-02,9.95,9.95,9.95,9.95,000,7.273718
2007-02-01,9.94,9.94,9.94,9.94,000,7.266408
2007-01-31,9.94,9.94,9.94,9.94,000,7.266408
2007-01-30,9.91,9.91,9.91,9.91,000,7.213774
2007-01-29,9.91,9.91,9.91,9.91,000,7.213774
2007-01-26,9.91,9.91,9.91,9.91,000,7.213774
2007-01-25,9.92,9.92,9.92,9.92,000,7.221053
2007-01-24,9.95,9.95,9.95,9.95,000,7.242891
2007-01-23,9.95,9.95,9.95,9.95,000,7.242891
2007-01-22,9.97,9.97,9.97,9.97,000,7.25745
2007-01-19,9.96,9.96,9.96,9.96,000,7.25017
2007-01-18,9.97,9.97,9.97,9.97,000,7.25745
2007-01-17,9.96,9.96,9.96,9.96,000,7.25017
2007-01-16,9.97,9.97,9.97,9.97,000,7.25745
2007-01-12,9.97,9.97,9.97,9.97,000,7.25745
2007-01-11,9.98,9.98,9.98,9.98,000,7.264729
2007-01-10,10.00,10.00,10.00,10.00,000,7.279288
2007-01-09,10.02,10.02,10.02,10.02,000,7.293846
2007-01-08,10.02,10.02,10.02,10.02,000,7.293846
2007-01-05,10.02,10.02,10.02,10.02,000,7.293846
2007-01-04,10.04,10.04,10.04,10.04,000,7.308405
2007-01-03,10.01,10.01,10.01,10.01,000,7.286567
2006-12-29,9.99,9.99,9.99,9.99,000,7.272008
2006-12-28,9.99,9.99,9.99,9.99,000,7.241435
2006-12-27,10.01,10.01,10.01,10.01,000,7.255932
2006-12-26,10.03,10.03,10.03,10.03,000,7.270429
2006-12-22,10.02,10.02,10.02,10.02,000,7.263181
2006-12-21,10.05,10.05,10.05,10.05,000,7.284927
2006-12-20,10.03,10.03,10.03,10.03,000,7.270429
2006-12-19,10.03,10.03,10.03,10.03,000,7.270429
2006-12-18,10.03,10.03,10.03,10.03,000,7.270429
2006-12-15,10.03,10.03,10.03,10.03,000,7.270429
2006-12-14,10.03,10.03,10.03,10.03,000,7.270429
2006-12-13,10.04,10.04,10.04,10.04,000,7.277678
2006-12-12,10.07,10.07,10.07,10.07,000,7.299424
2006-12-11,10.06,10.06,10.06,10.06,000,7.292176
2006-12-08,10.04,10.04,10.04,10.04,000,7.277678
2006-12-07,10.07,10.07,10.07,10.07,000,7.299424
2006-12-06,10.08,10.08,10.08,10.08,000,7.306673
2006-12-05,10.10,10.10,10.10,10.10,000,7.321171
2006-12-04,10.10,10.10,10.10,10.10,000,7.321171
2006-12-01,10.10,10.10,10.10,10.10,000,7.321171
2006-11-30,10.08,10.08,10.08,10.08,000,7.306673
2006-11-29,10.05,10.05,10.05,10.05,000,7.255208
2006-11-28,10.06,10.06,10.06,10.06,000,7.262427
2006-11-27,10.04,10.04,10.04,10.04,000,7.247988
2006-11-24,10.04,10.04,10.04,10.04,000,7.247988
2006-11-22,10.03,10.03,10.03,10.03,000,7.240769
2006-11-21,10.03,10.03,10.03,10.03,000,7.240769
2006-11-20,10.02,10.02,10.02,10.02,000,7.23355
2006-11-17,10.02,10.02,10.02,10.02,000,7.23355
2006-11-16,9.99,9.99,9.99,9.99,000,7.211893
2006-11-15,10.01,10.01,10.01,10.01,000,7.226331
2006-11-14,10.03,10.03,10.03,10.03,000,7.240769
2006-11-13,10.01,10.01,10.01,10.01,000,7.226331
2006-11-10,10.02,10.02,10.02,10.02,000,7.23355
2006-11-09,10.01,10.01,10.01,10.01,000,7.226331
2006-11-08,10.00,10.00,10.00,10.00,000,7.219112
2006-11-07,9.99,9.99,9.99,9.99,000,7.211893
2006-11-06,9.97,9.97,9.97,9.97,000,7.197455
2006-11-03,9.96,9.96,9.96,9.96,000,7.190235
2006-11-02,10.01,10.01,10.01,10.01,000,7.226331
2006-11-01,10.03,10.03,10.03,10.03,000,7.240769
2006-10-31,10.01,10.01,10.01,10.01,000,7.226331
2006-10-30,9.97,9.97,9.97,9.97,000,7.167135
2006-10-27,9.97,9.97,9.97,9.97,000,7.167135
2006-10-26,9.95,9.95,9.95,9.95,000,7.152757
2006-10-25,9.93,9.93,9.93,9.93,000,7.13838
2006-10-24,9.90,9.90,9.90,9.90,000,7.116813
2006-10-23,9.90,9.90,9.90,9.90,000,7.116813
2006-10-20,9.92,9.92,9.92,9.92,000,7.131191
2006-10-19,9.92,9.92,9.92,9.92,000,7.131191
2006-10-18,9.93,9.93,9.93,9.93,000,7.13838
2006-10-17,9.93,9.93,9.93,9.93,000,7.13838
2006-10-16,9.92,9.92,9.92,9.92,000,7.131191
2006-10-13,9.91,9.91,9.91,9.91,000,7.124002
2006-10-12,9.92,9.92,9.92,9.92,000,7.131191
2006-10-11,9.91,9.91,9.91,9.91,000,7.124002
2006-10-10,9.93,9.93,9.93,9.93,000,7.13838
2006-10-09,9.96,9.96,9.96,9.96,000,7.159946
2006-10-06,9.96,9.96,9.96,9.96,000,7.159946
2006-10-05,10.00,10.00,10.00,10.00,000,7.1887
2006-10-04,10.01,10.01,10.01,10.01,000,7.195889
2006-10-03,9.99,9.99,9.99,9.99,000,7.181512
2006-10-02,9.99,9.99,9.99,9.99,000,7.181512
2006-09-29,9.98,9.98,9.98,9.98,000,7.174323
2006-09-28,9.99,9.99,9.99,9.99,000,7.152038
2006-09-27,10.00,10.00,10.00,10.00,000,7.159197
2006-09-26,10.00,10.00,10.00,10.00,000,7.159197
2006-09-25,10.02,10.02,10.02,10.02,000,7.173516
2006-09-22,10.00,10.00,10.00,10.00,000,7.159197
2006-09-21,9.98,9.98,9.98,9.98,000,7.144879
2006-09-20,9.94,9.94,9.94,9.94,000,7.116242
2006-09-19,9.94,9.94,9.94,9.94,000,7.116242
2006-09-18,9.90,9.90,9.90,9.90,000,7.087605
2006-09-15,9.91,9.91,9.91,9.91,000,7.094764
2006-09-14,9.92,9.92,9.92,9.92,000,7.101924
2006-09-13,9.93,9.93,9.93,9.93,000,7.109083
2006-09-12,9.93,9.93,9.93,9.93,000,7.109083
2006-09-11,9.91,9.91,9.91,9.91,000,7.094764
2006-09-08,9.93,9.93,9.93,9.93,000,7.109083
2006-09-07,9.92,9.92,9.92,9.92,000,7.101924
2006-09-06,9.91,9.91,9.91,9.91,000,7.094764
2006-09-05,9.92,9.92,9.92,9.92,000,7.101924
2006-09-01,9.94,9.94,9.94,9.94,000,7.116242
2006-08-31,9.94,9.94,9.94,9.94,000,7.116242
2006-08-30,9.92,9.92,9.92,9.92,000,7.072571
2006-08-29,9.91,9.91,9.91,9.91,000,7.065441
2006-08-28,9.91,9.91,9.91,9.91,000,7.065441
2006-08-25,9.91,9.91,9.91,9.91,000,7.065441
2006-08-24,9.90,9.90,9.90,9.90,000,7.058311
2006-08-23,9.90,9.90,9.90,9.90,000,7.058311
2006-08-22,9.91,9.91,9.91,9.91,000,7.065441
2006-08-21,9.90,9.90,9.90,9.90,000,7.058311
2006-08-18,9.90,9.90,9.90,9.90,000,7.058311
2006-08-17,9.88,9.88,9.88,9.88,000,7.044053
2006-08-16,9.88,9.88,9.88,9.88,000,7.044053
2006-08-15,9.86,9.86,9.86,9.86,000,7.029793
2006-08-14,9.82,9.82,9.82,9.82,000,7.001275
